"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.796,0.33,0.35,0.26,-0.69,-0.57
"ClusIPW",10.661,0.068,-0.61,0.34,-0.47,-0.54
"addIPW",20.015,0.682,-0.38,0.1,0.89,0.22
"Oracle",22.791,0.723,0,0.2,-0.1,0.98
