"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.315,0.393,-0.58,0.34,0.74,0.04
"ClusIPW",13.386,0.202,-0.47,0.55,-0.41,-0.55
"addIPW",22.434,0.678,-0.37,0.12,0.54,0.75
"Oracle",22.846,0.72,0,0.2,-0.1,0.98
