"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.11,0.257,-0.71,0.05,0.55,0.44
"ClusIPW",18.623,0.37,-0.53,0.45,-0.25,0.67
"addIPW",20.273,0.474,-0.05,0.35,-0.66,0.66
"Oracle",22.808,0.72,0,0.2,-0.1,0.98
