"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.17,0.272,0.22,0.3,-0.67,-0.64
"ClusIPW",15.969,0.314,-0.43,0.77,-0.42,-0.21
"addIPW",22.082,0.618,-0.46,0.13,0.58,0.66
"Oracle",22.859,0.722,0,0.2,-0.1,0.98
