"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.828,0.473,0.5,0.33,-0.68,-0.42
"ClusIPW",15.286,0.285,-0.37,0.69,-0.53,-0.31
"addIPW",19.349,0.528,0.41,0.37,-0.83,0.11
"Oracle",22.848,0.722,0,0.2,-0.1,0.98
