"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.225,0,-1,0,0,0
"ClusIPW",17.37,0.426,0.02,0.87,-0.3,-0.39
"addIPW",17.628,0.466,-0.21,0.65,0.6,-0.41
"Oracle",22.8,0.719,0,0.2,-0.1,0.98
