"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.488,0.495,-0.39,0.45,0.8,-0.03
"ClusIPW",15.559,0.253,-0.56,0.58,-0.58,0.12
"addIPW",20.864,0.697,0.52,0.76,0.31,0.21
"Oracle",22.882,0.725,0,0.2,-0.1,0.98
