"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.277,0.27,-0.56,0.51,-0.53,0.37
"ClusIPW",21.665,0.804,0.47,0.54,0.5,0.49
"addIPW",21.764,0.707,-0.32,0.23,0.77,0.5
"Oracle",22.805,0.722,0,0.2,-0.1,0.98
