"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.887,0.293,0.12,0.42,-0.53,-0.73
"ClusIPW",15.578,0.325,-0.29,0.73,-0.17,-0.59
"addIPW",19.999,0.665,0.73,0.57,-0.33,-0.15
"Oracle",22.761,0.72,0,0.2,-0.1,0.98
