"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.543,0.476,0.51,0.33,-0.64,-0.47
"ClusIPW",14.665,0.25,-0.46,0.65,-0.46,-0.39
"addIPW",22.248,0.654,-0.38,0.22,0.54,0.71
"Oracle",22.853,0.722,0,0.2,-0.1,0.98
