"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.261,0,-1,0,0,0
"ClusIPW",13.164,0.14,-0.64,0.41,-0.64,0.11
"addIPW",21.147,0.504,-0.45,0,0,0.89
"Oracle",22.834,0.72,0,0.2,-0.1,0.98
