"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.244,0,-1,0,0,0
"ClusIPW",20.431,0.52,-0.08,0.58,-0.42,0.69
"addIPW",21.177,0.656,-0.28,0.37,0.77,0.44
"Oracle",22.854,0.723,0,0.2,-0.1,0.98
