"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.562,0.529,0.51,0.29,-0.8,-0.13
"ClusIPW",14.238,0.232,-0.48,0.62,-0.47,-0.41
"addIPW",21.937,0.567,-0.42,0.26,0.25,0.83
"Oracle",22.893,0.72,0,0.2,-0.1,0.98
