"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",11.42,0.297,-0.36,0.12,0.77,-0.51
"ClusIPW",21.138,0.954,0.68,0.31,0.64,0.18
"addIPW",21.463,0.498,-0.46,0.13,0.03,0.88
"Oracle",22.854,0.722,0,0.2,-0.1,0.98
