"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.099,0.482,-0.41,0.37,0.83,-0.08
"ClusIPW",16.915,0.285,-0.49,0.43,-0.57,0.5
"addIPW",20.475,1,1,0,0,0
"Oracle",22.881,0.72,0,0.2,-0.1,0.98
