"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.306,0.539,-0.18,0.78,0.59,0.09
"ClusIPW",15.532,0.306,-0.34,0.74,-0.4,-0.42
"addIPW",20.896,0.643,-0.38,0.23,0.83,0.33
"Oracle",22.916,0.723,0,0.2,-0.1,0.98
