"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.269,0.449,-0.6,0.35,0.59,0.41
"ClusIPW",18.857,0.408,-0.35,0.58,-0.46,0.58
"addIPW",21.853,0.704,-0.18,0.38,0.66,0.62
"Oracle",22.83,0.72,0,0.2,-0.1,0.98
