"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.697,0.286,0.1,0.42,-0.81,-0.4
"ClusIPW",19.331,0.444,-0.17,0.57,-0.57,0.57
"addIPW",19.592,0.474,0,0.52,-0.66,0.54
"Oracle",22.803,0.721,0,0.2,-0.1,0.98
