"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.781,0.547,0.34,0.64,-0.63,0.27
"ClusIPW",20.539,0.663,0.28,0.75,0.58,0.12
"addIPW",21.973,0.722,-0.22,0.32,0.71,0.59
"Oracle",22.801,0.722,0,0.2,-0.1,0.98
