"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.012,0.379,-0.51,0.68,-0.28,0.44
"ClusIPW",11.933,0.119,-0.49,0.41,-0.67,-0.39
"addIPW",21.169,0.678,0.54,0.62,-0.36,0.44
"Oracle",22.877,0.72,0,0.2,-0.1,0.98
