"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.751,0.442,-0.45,0.5,0.73,-0.12
"ClusIPW",19.212,0.666,0.5,0.54,0.46,-0.5
"addIPW",21.521,0.781,0.42,0.57,0.52,0.48
"Oracle",22.786,0.719,0,0.2,-0.1,0.98
