"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.69,0.477,-0.54,0.48,0.44,0.53
"ClusIPW",19.615,0.478,-0.24,0.65,-0.32,0.65
"addIPW",21.052,0.495,-0.45,0,0,0.89
"Oracle",22.833,0.722,0,0.2,-0.1,0.98
