"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.197,0.359,0.31,0.22,-0.92,-0.08
"ClusIPW",14.952,0.263,-0.43,0.66,-0.5,-0.36
"addIPW",22.148,0.661,0.31,0.21,-0.73,0.58
"Oracle",22.789,0.718,0,0.2,-0.1,0.98
