"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.198,0.273,-0.72,0.21,0.62,0.24
"ClusIPW",17.57,0.284,-0.67,0.3,-0.13,0.67
"addIPW",21.821,0.563,-0.48,0.23,0.43,0.73
"Oracle",22.701,0.722,0,0.2,-0.1,0.98
