"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.549,0.454,0.39,0.47,-0.74,-0.27
"ClusIPW",11.727,0.118,-0.53,0.42,-0.53,-0.51
"addIPW",21.138,0.499,-0.45,0,0,0.89
"Oracle",22.788,0.719,0,0.2,-0.1,0.98
