"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.621,0.436,-0.42,0.64,0.61,-0.2
"ClusIPW",7.987,0.179,-0.53,-0.53,-0.44,-0.51
"addIPW",22.179,0.745,-0.22,0.27,0.68,0.65
"Oracle",22.839,0.721,0,0.2,-0.1,0.98
