"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.62,0.487,-0.13,0.74,-0.37,0.54
"ClusIPW",14.358,0.247,-0.42,0.63,-0.44,-0.48
"addIPW",21.575,0.506,-0.43,0.23,0.01,0.87
"Oracle",22.779,0.72,0,0.2,-0.1,0.98
