"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.177,0.5,0.31,0.51,-0.79,0.15
"ClusIPW",14.696,0.25,-0.41,0.63,-0.54,-0.37
"addIPW",20.222,0.663,0.52,0.77,0.36,-0.09
"Oracle",22.838,0.721,0,0.2,-0.1,0.98
