"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.346,0.47,-0.49,0.32,0.81,0.07
"ClusIPW",18.851,0.41,-0.45,0.6,-0.27,0.6
"addIPW",21.879,0.696,-0.36,0.2,0.72,0.56
"Oracle",22.818,0.721,0,0.2,-0.1,0.98
