"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.246,0,-1,0,0,0
"ClusIPW",13.055,0.181,-0.48,0.52,-0.52,-0.48
"addIPW",20.437,1,1,0,0,0
"Oracle",22.811,0.72,0,0.2,-0.1,0.98
