"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.205,0.244,-0.82,0.42,0.38,0.09
"ClusIPW",14.208,0.229,-0.47,0.61,-0.53,-0.36
"addIPW",21.971,0.559,-0.45,0.11,0.35,0.81
"Oracle",22.836,0.722,0,0.2,-0.1,0.98
