"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.58,0.359,-0.28,0.63,-0.66,0.3
"ClusIPW",13.034,0.177,-0.52,0.52,-0.5,-0.46
"addIPW",21.184,0.467,-0.44,0.2,-0.11,0.87
"Oracle",22.845,0.723,0,0.2,-0.1,0.98
