"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.47,0.384,0.39,0.3,-0.76,-0.42
"ClusIPW",15.361,0.254,-0.55,0.61,-0.57,0.03
"addIPW",17.884,0.655,0.43,-0.04,-0.86,0.27
"Oracle",22.822,0.719,0,0.2,-0.1,0.98
