"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.08,0.414,0.36,0.27,-0.89,-0.1
"ClusIPW",18.766,0.59,0.61,0.61,-0.18,-0.48
"addIPW",20.837,0.731,0.64,0.68,0.34,0.06
"Oracle",22.77,0.718,0,0.2,-0.1,0.98
