"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.254,0,-1,0,0,0
"ClusIPW",21.59,0.639,0.23,0.5,-0.42,0.73
"addIPW",16.644,0.558,-0.37,-0.25,0.07,0.89
"Oracle",22.891,0.72,0,0.2,-0.1,0.98
