"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.946,0.35,-0.68,0.68,0.26,0.05
"ClusIPW",14.049,0.214,-0.45,0.56,-0.62,-0.3
"addIPW",17.979,0.464,-0.27,0.76,0.53,-0.26
"Oracle",22.891,0.724,0,0.2,-0.1,0.98
