"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.177,0.376,-0.3,0.56,-0.61,0.47
"ClusIPW",19.797,0.571,0.19,0.96,0.09,0.18
"addIPW",22.495,0.632,-0.28,0.25,0.15,0.91
"Oracle",22.848,0.72,0,0.2,-0.1,0.98
