"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.123,0.576,-0.17,0.73,0.56,0.35
"ClusIPW",19.183,0.357,-0.35,0.22,-0.52,0.75
"addIPW",22.251,0.789,0.48,0.35,-0.38,0.7
"Oracle",22.839,0.722,0,0.2,-0.1,0.98
