"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.762,0.262,-0.8,0.57,-0.02,0.18
"ClusIPW",14.64,0.231,-0.53,0.59,-0.59,-0.12
"addIPW",17.259,0.403,0.21,0.54,-0.8,-0.17
"Oracle",22.847,0.722,0,0.2,-0.1,0.98
