"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.184,0.242,-0.78,0.34,0.52,0.07
"ClusIPW",19.421,0.5,-0.23,0.85,0,0.47
"addIPW",18.976,0.816,-0.29,-0.08,0.88,0.38
"Oracle",22.885,0.721,0,0.2,-0.1,0.98
