"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.581,0.316,-0.08,0.63,-0.67,-0.38
"ClusIPW",9.582,0.452,-0.25,-0.57,0.66,-0.43
"addIPW",20.844,0.655,0.41,0.09,-0.85,0.32
"Oracle",22.834,0.721,0,0.2,-0.1,0.98
