"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.225,0,-1,0,0,0
"ClusIPW",14.53,0.248,-0.48,0.65,-0.4,-0.44
"addIPW",17.56,0.426,0.34,0.34,-0.87,-0.08
"Oracle",22.98,0.723,0,0.2,-0.1,0.98
