"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.214,0,-1,0,0,0
"ClusIPW",12.892,0.17,-0.5,0.5,-0.5,-0.5
"addIPW",16.841,0.461,-0.32,0.32,0.83,-0.32
"Oracle",22.788,0.721,0,0.2,-0.1,0.98
