"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.221,0,-1,0,0,0
"ClusIPW",21.707,0.83,0.51,0.5,0.51,0.47
"addIPW",20.823,0.735,-0.39,0.01,0.74,0.55
"Oracle",22.823,0.721,0,0.2,-0.1,0.98
