"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.173,0,-1,0,0,0
"ClusIPW",16.2,0.282,-0.52,0.58,-0.57,0.25
"addIPW",22.368,0.586,-0.22,0.23,-0.16,0.93
"Oracle",22.843,0.721,0,0.2,-0.1,0.98
