"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.271,0.395,0.26,0.36,-0.89,-0.05
"ClusIPW",18.997,0.51,0.08,0.99,-0.08,0.02
"addIPW",20.465,0.68,0.25,0.67,0.7,0.06
"Oracle",22.795,0.721,0,0.2,-0.1,0.98
