"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.581,0.513,-0.48,0.42,0.71,0.3
"ClusIPW",17.681,0.417,-0.23,0.94,-0.24,-0.07
"addIPW",21.003,0.496,-0.45,0,0,0.89
"Oracle",22.693,0.718,0,0.2,-0.1,0.98
