"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.217,0,-1,0,0,0
"ClusIPW",13.829,0.205,-0.56,0.58,-0.49,-0.34
"addIPW",9.985,0.053,0.02,0.1,-0.95,-0.29
"Oracle",22.848,0.721,0,0.2,-0.1,0.98
