"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.227,0,-1,0,0,0
"ClusIPW",9.871,0.13,-0.65,-0.27,-0.55,0.46
"addIPW",20.2,0.779,0.83,0.43,0.06,-0.36
"Oracle",22.846,0.721,0,0.2,-0.1,0.98
