"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.221,0,-1,0,0,0
"ClusIPW",11.908,0.128,-0.52,0.43,-0.52,-0.52
"addIPW",8.597,0.501,0.45,0,0,-0.89
"Oracle",22.892,0.724,0,0.2,-0.1,0.98
