"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.404,0.456,0.44,0.37,-0.31,-0.75
"ClusIPW",19.864,0.412,-0.64,0.24,0.38,0.62
"addIPW",21.612,0.858,-0.22,0.1,0.86,0.45
"Oracle",22.859,0.721,0,0.2,-0.1,0.98
