"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.231,0,-1,0,0,0
"ClusIPW",14.727,0.261,-0.39,0.65,-0.46,-0.46
"addIPW",21.155,0.502,-0.45,0,0,0.89
"Oracle",22.809,0.721,0,0.2,-0.1,0.98
