"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.442,0.453,-0.28,0.34,0.8,-0.41
"ClusIPW",18.177,0.89,0.47,0.03,0.64,-0.61
"addIPW",19.526,0.542,-0.45,-0.13,0.24,0.85
"Oracle",22.778,0.719,0,0.2,-0.1,0.98
