"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.254,0,-1,0,0,0
"ClusIPW",14.291,0.235,-0.42,0.61,-0.52,-0.43
"addIPW",21.955,0.714,-0.37,0.16,0.76,0.51
"Oracle",22.785,0.718,0,0.2,-0.1,0.98
