"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",11.144,0.353,0.32,0.17,-0.31,-0.88
"ClusIPW",18.778,0.515,-0.03,0.92,0.37,-0.16
"addIPW",8.641,0.5,0.45,0,0,-0.89
"Oracle",22.79,0.721,0,0.2,-0.1,0.98
