"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.482,0.385,-0.01,0.34,-0.84,0.42
"ClusIPW",16.463,0.348,-0.33,0.83,-0.37,-0.26
"addIPW",21.771,0.753,0.36,0.59,0.33,0.64
"Oracle",22.771,0.72,0,0.2,-0.1,0.98
