"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.08,0.495,0.53,0.32,-0.68,-0.39
"ClusIPW",11.259,0.34,-0.41,-0.43,-0.54,0.6
"addIPW",20.814,0.72,-0.38,0.01,0.68,0.62
"Oracle",22.763,0.719,0,0.2,-0.1,0.98
