"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.737,0.396,0.36,0.37,-0.43,-0.74
"ClusIPW",21.288,0.665,0.19,0.69,0.15,0.69
"addIPW",21.714,0.513,-0.41,0.15,-0.02,0.9
"Oracle",22.781,0.72,0,0.2,-0.1,0.98
