"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.553,0.411,0.42,0.26,-0.37,-0.79
"ClusIPW",15.179,0.297,-0.26,0.68,-0.48,-0.49
"addIPW",17.278,0.571,0.56,0.41,-0.09,-0.71
"Oracle",22.838,0.72,0,0.2,-0.1,0.98
