"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.582,0.398,-0.02,0.39,-0.81,0.43
"ClusIPW",13.036,0.182,-0.46,0.51,-0.51,-0.51
"addIPW",20.609,0.601,-0.3,0.48,0.72,0.39
"Oracle",22.778,0.721,0,0.2,-0.1,0.98
