"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.438,0.392,0.37,0.18,-0.91,-0.09
"ClusIPW",18.929,0.581,0.57,0.68,-0.14,-0.43
"addIPW",17.983,0.642,0.46,-0.01,-0.87,0.2
"Oracle",22.852,0.721,0,0.2,-0.1,0.98
