"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.856,0.478,0.44,0.34,-0.82,-0.14
"ClusIPW",19.591,0.548,0.18,0.95,-0.11,0.24
"addIPW",21.095,0.689,-0.06,0.5,0.78,0.37
"Oracle",22.892,0.721,0,0.2,-0.1,0.98
