"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.216,0,-1,0,0,0
"ClusIPW",15.805,0.307,-0.4,0.75,-0.46,-0.27
"addIPW",17.793,0.7,-0.39,-0.14,0.72,0.56
"Oracle",22.791,0.718,0,0.2,-0.1,0.98
