"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.246,0,-1,0,0,0
"ClusIPW",18.017,0.883,0.53,-0.42,0.56,0.48
"addIPW",21.652,0.723,-0.38,0.11,0.77,0.5
"Oracle",22.859,0.721,0,0.2,-0.1,0.98
